Symmetric,9,0.0585
Asymmetric,9,0.093875
Symmetric,9,0.060166
Asymmetric,3,0.000590873
Asymmetric,4,0.00254061
Asymmetric,5,0.0122072
Asymmetric,6,0.0786276
Asymmetric,7,1.42194
Asymmetric,8,59.8894
Asymmetric,9,3933.88
Asymmetric,9,2320.24
