branch_and_bound_best_first,7,1000,0.254457
branch_and_bound_best_first,7,1000,0.870967
branch_and_bound_best_first,7,1000,0.28611
branch_and_bound_best_first,7,1000,0.739119
branch_and_bound_best_first,7,1000,0.489634
branch_and_bound_best_first,8,1000,3.67221
